season,team,gsis_id,pff_id,pfr_id,fbdb_id,full_name,first_name,last_name,position_nfl_team,position_pff,height,weight,college,birth_date,draft_yr,draft_type,draft_rnd,draft_pick,draft_team,week1_age
2016,NE,00-0027725,5648,HarbCl00,clay-harbor-harbocl01,Clay Harbor,Clay,Harbor,TE,TE,75,240,Missouri State,1987-07-02,2010,Standard,4,125,PHI,29.1964407939767
2015,JAX,00-0027725,5648,HarbCl00,clay-harbor-harbocl01,Clay Harbor,Clay,Harbor,TE,TE,75,250,Missouri State,1987-07-02,2010,Standard,4,125,PHI,28.1998631074606
2014,JAX,00-0027725,5648,HarbCl00,clay-harbor-harbocl01,Clay Harbor,Clay,Harbor,TE,TE,75,255,Missouri State,1987-07-02,2010,Standard,4,125,PHI,27.1841204654346
2021,CAR,00-0036432,25685,JohnCl00,clay-johnston-johnscl07,Clay Johnston,Clay,Johnston,LB,LB,73,232,Baylor,1996-08-08,2020,Standard,7,234,LA,25.0951403148528
2019,LA,00-0027002,4949,MattCl99,clay-matthews-matthcl03,Clay Matthews,Clay,Matthews,OLB,ED,75,255,Southern California,1986-05-14,2009,Standard,1,26,GB,33.3196440793977
2018,GB,00-0027002,4949,MattCl99,clay-matthews-matthcl03,Clay Matthews,Clay,Matthews,OLB,ED,75,255,Southern California,1986-05-14,2009,Standard,1,26,GB,32.3230663928816
2017,GB,00-0027002,4949,MattCl99,clay-matthews-matthcl03,Clay Matthews,Clay,Matthews,OLB,ED,75,255,Southern California,1986-05-14,2009,Standard,1,26,GB,31.3264887063655
2016,GB,00-0027002,4949,MattCl99,clay-matthews-matthcl03,Clay Matthews,Clay,Matthews,OLB,ED,75,255,Southern California,1986-05-14,2009,Standard,1,26,GB,30.3299110198494
2015,GB,00-0027002,4949,MattCl99,clay-matthews-matthcl03,Clay Matthews,Clay,Matthews,ILB,LB,75,255,Southern California,1986-05-14,2009,Standard,1,26,GB,29.3333333333333
2014,GB,00-0027002,4949,MattCl99,clay-matthews-matthcl03,Clay Matthews,Clay,Matthews,OLB,ED,75,255,Southern California,1986-05-14,2009,Standard,1,26,GB,28.3175906913073
2013,GB,00-0027002,4949,MattCl99,clay-matthews-matthcl03,Clay Matthews,Clay,Matthews,OLB,ED,75,255,Southern California,1986-05-14,2009,Standard,1,26,GB,27.3210130047912
2021,MIA,00-0032807,10879,FejeCl00,clayton-fejedelem-fejedcl01,Clayton Fejedelem,Clayton,Fejedelem,DB,S,73,205,Illinois,1993-06-02,2016,Standard,7,245,CIN,28.2792607802875
2020,MIA,00-0032807,10879,FejeCl00,clayton-fejedelem-fejedcl01,Clayton Fejedelem,Clayton,Fejedelem,SS,S,72,205,Illinois,1993-06-02,2016,Standard,7,245,CIN,27.2826830937714
2019,CIN,00-0032807,10879,FejeCl00,clayton-fejedelem-fejedcl01,Clayton Fejedelem,Clayton,Fejedelem,DB,S,72,205,Illinois,1993-06-02,2016,Standard,7,245,CIN,26.2669404517454
2018,CIN,00-0032807,10879,FejeCl00,clayton-fejedelem-fejedcl01,Clayton Fejedelem,Clayton,Fejedelem,DB,S,72,205,Illinois,1993-06-02,2016,Standard,7,245,CIN,25.2703627652293
2017,CIN,00-0032807,10879,FejeCl00,clayton-fejedelem-fejedcl01,Clayton Fejedelem,Clayton,Fejedelem,SS,S,72,205,Illinois,1993-06-02,2016,Standard,7,245,CIN,24.2737850787132
2016,CIN,00-0032807,10879,FejeCl00,clayton-fejedelem-fejedcl01,Clayton Fejedelem,Clayton,Fejedelem,SAF,S,72,205,Illinois,1993-06-02,2016,Standard,7,245,CIN,23.2772073921971
2019,IND,00-0031571,9542,GeatCl00,clayton-geathers-geathcl02,Clayton Geathers,Clayton,Geathers,SS,S,74,216,Central Florida,1992-06-01,2015,Standard,4,109,IND,27.2689938398357
2018,IND,00-0031571,9542,GeatCl00,clayton-geathers-geathcl02,Clayton Geathers,Clayton,Geathers,SS,S,74,220,Central Florida,1992-06-01,2015,Standard,4,109,IND,26.2724161533196
2016,IND,00-0031571,9542,GeatCl00,clayton-geathers-geathcl02,Clayton Geathers,Clayton,Geathers,FS,S,74,220,Central Florida,1992-06-01,2015,Standard,4,109,IND,24.2792607802875
2015,IND,00-0031571,9542,GeatCl00,clayton-geathers-geathcl02,Clayton Geathers,Clayton,Geathers,SS,S,73,215,Central Florida,1992-06-01,2015,Standard,4,109,IND,23.2826830937714
2021,LV,00-0035692,25955,FerrCl00,clelin-ferrell-ferrecl01,Clelin Ferrell,Clelin,Ferrell,DE,ED,76,265,Clemson,1997-05-17,2019,Standard,1,4,LV,24.3230663928816
2020,LV,00-0035692,25955,FerrCl00,clelin-ferrell-ferrecl01,Clelin Ferrell,Clelin,Ferrell,DE,ED,76,265,Clemson,1997-05-17,2019,Standard,1,4,LV,23.3264887063655
2019,LV,00-0035692,25955,FerrCl00,clelin-ferrell-ferrecl01,Clelin Ferrell,Clelin,Ferrell,DE,ED,76,265,Clemson,1997-05-17,2019,Standard,1,4,LV,22.3107460643395
2017,SEA,00-0026232,4406,AvriCl99,cliff-avril-avrilcl01,Cliff Avril,Cliff,Avril,DE,ED,75,260,Purdue,1986-04-08,2008,Standard,3,92,DET,31.4250513347023
2016,SEA,00-0026232,4406,AvriCl99,cliff-avril-avrilcl01,Cliff Avril,Cliff,Avril,DE,ED,75,260,Purdue,1986-04-08,2008,Standard,3,92,DET,30.4284736481862
2015,SEA,00-0026232,4406,AvriCl99,cliff-avril-avrilcl01,Cliff Avril,Cliff,Avril,DE,ED,75,260,Purdue,1986-04-08,2008,Standard,3,92,DET,29.4318959616701
2014,SEA,00-0026232,4406,AvriCl99,cliff-avril-avrilcl01,Cliff Avril,Cliff,Avril,DE,ED,75,260,Purdue,1986-04-08,2008,Standard,3,92,DET,28.4161533196441
2013,SEA,00-0026232,4406,AvriCl99,cliff-avril-avrilcl01,Cliff Avril,Cliff,Avril,DE,ED,75,260,Purdue,1986-04-08,2008,Standard,3,92,DET,27.419575633128
2014,ATL,00-0028168,6382,MattCl01,cliff-matthews-matthcl05,Cliff Matthews,Cliff,Matthews,DE,ED,76,268,South Carolina,1989-08-05,2011,Standard,7,230,ATL,25.0896646132786
2013,ATL,00-0028168,6382,MattCl01,cliff-matthews-matthcl05,Cliff Matthews,Cliff,Matthews,DE,ED,76,268,South Carolina,1989-08-05,2011,Standard,7,230,ATL,24.0930869267625
2014,WAS,00-0027784,5709,GeatCl99,clifton-geathers-geathcl01,Clifton Geathers,Clifton,Geathers,DT,DI,80,325,South Carolina,1987-12-11,2010,Standard,6,186,CLE,26.7405886379192
2013,PHI,00-0027784,5709,GeatCl99,clifton-geathers-geathcl01,Clifton Geathers,Clifton,Geathers,DT,DI,80,340,South Carolina,1987-12-11,2010,Standard,6,186,CLE,25.7440109514031
2018,CIN,00-0028039,6253,BoliCl00,clint-boling-bolincl01,Clint Boling,Clint,Boling,OG,G,77,305,Georgia,1989-05-09,2011,Standard,4,101,CIN,29.3360711841205
2017,CIN,00-0028039,6253,BoliCl00,clint-boling-bolincl01,Clint Boling,Clint,Boling,OG,G,77,305,Georgia,1989-05-09,2011,Standard,4,101,CIN,28.3394934976044
2016,CIN,00-0028039,6253,BoliCl00,clint-boling-bolincl01,Clint Boling,Clint,Boling,G,G,77,305,Georgia,1989-05-09,2011,Standard,4,101,CIN,27.3429158110883
2015,CIN,00-0028039,6253,BoliCl00,clint-boling-bolincl01,Clint Boling,Clint,Boling,G,G,77,305,Georgia,1989-05-09,2011,Standard,4,101,CIN,26.3463381245722
2014,CIN,00-0028039,6253,BoliCl00,clint-boling-bolincl01,Clint Boling,Clint,Boling,G,G,77,310,Georgia,1989-05-09,2011,Standard,4,101,CIN,25.3305954825462
2013,CIN,00-0028039,6253,BoliCl00,clint-boling-bolincl01,Clint Boling,Clint,Boling,G,G,77,311,Georgia,1989-05-09,2011,Standard,4,101,CIN,24.3340177960301
2015,SEA,00-0027555,6019,GresCl00,clint-gresham-greshcl01,Clint Gresham,Clint,Gresham,LS,LS,75,260,Texas Christian,1986-08-24,2010,Undrafted,NA,NA,NO,29.0540725530459
2014,SEA,00-0027555,6019,GresCl00,clint-gresham-greshcl01,Clint Gresham,Clint,Gresham,LS,LS,75,240,Texas Christian,1986-08-24,2010,Undrafted,NA,NA,NO,28.0383299110199
2013,SEA,00-0027555,6019,GresCl00,clint-gresham-greshcl01,Clint Gresham,Clint,Gresham,LS,LS,75,240,Texas Christian,1986-08-24,2010,Undrafted,NA,NA,NO,27.0417522245038
2019,ARI,00-0026964,5173,McDoCl99,clinton-mcdonald-mcdoncl01,Clinton McDonald,Clinton,McDonald,DT,DI,74,297,Memphis,1987-01-06,2009,Standard,7,249,CIN,32.6707734428474
2017,TB,00-0026964,5173,McDoCl99,clinton-mcdonald-mcdoncl01,Clinton McDonald,Clinton,McDonald,DT,DI,74,297,Memphis,1987-01-06,2009,Standard,7,249,CIN,30.6776180698152
2016,TB,00-0026964,5173,McDoCl99,clinton-mcdonald-mcdoncl01,Clinton McDonald,Clinton,McDonald,DT,DI,74,297,Memphis,1987-01-06,2009,Standard,7,249,CIN,29.6810403832991
2015,TB,00-0026964,5173,McDoCl99,clinton-mcdonald-mcdoncl01,Clinton McDonald,Clinton,McDonald,DT,DI,74,297,Memphis,1987-01-06,2009,Standard,7,249,CIN,28.684462696783
2014,TB,00-0026964,5173,McDoCl99,clinton-mcdonald-mcdoncl01,Clinton McDonald,Clinton,McDonald,DT,DI,74,297,Memphis,1987-01-06,2009,Standard,7,249,CIN,27.668720054757
2017,LV,00-0032256,9501,WalfCl00,clive-walford-walfocl01,Clive Walford,Clive,Walford,TE,TE,76,250,Miami,1991-10-01,2015,Standard,3,68,LV,25.9438740588638
2016,LV,00-0032256,9501,WalfCl00,clive-walford-walfocl01,Clive Walford,Clive,Walford,TE,TE,76,250,Miami,1991-10-01,2015,Standard,3,68,LV,24.9472963723477
2015,LV,00-0032256,9501,WalfCl00,clive-walford-walfocl01,Clive Walford,Clive,Walford,TE,TE,76,250,Miami,1991-10-01,2015,Standard,3,68,LV,23.9507186858316
2021,KC,00-0036360,57279,EdwaCl00,clyde-edwardshelaire-edwarcl02,Clyde Edwards-Helaire,Clyde,Edwards-Helaire,RB,HB,68,209,Louisiana State,1999-04-11,2020,Standard,1,32,KC,22.4229979466119
2020,KC,00-0036360,57279,EdwaCl00,clyde-edwardshelaire-edwarcl02,Clyde Edwards-Helaire,Clyde,Edwards-Helaire,RB,HB,68,209,Louisiana State,1999-04-11,2020,Standard,1,32,KC,21.4264202600958
2017,NO,00-0029697,7038,FleeCo00,coby-fleener-fleenco01,Coby Fleener,Coby,Fleener,TE,TE,78,251,Stanford,1988-09-20,2012,Standard,2,34,IND,28.9719370294319
2016,NO,00-0029697,7038,FleeCo00,coby-fleener-fleenco01,Coby Fleener,Coby,Fleener,TE,TE,78,251,Stanford,1988-09-20,2012,Standard,2,34,IND,27.9753593429158
2015,IND,00-0029697,7038,FleeCo00,coby-fleener-fleenco01,Coby Fleener,Coby,Fleener,TE,TE,78,251,Stanford,1988-09-20,2012,Standard,2,34,IND,26.9787816563997
2014,IND,00-0029697,7038,FleeCo00,coby-fleener-fleenco01,Coby Fleener,Coby,Fleener,TE,TE,78,251,Stanford,1988-09-20,2012,Standard,2,34,IND,25.9630390143737
2013,IND,00-0029697,7038,FleeCo00,coby-fleener-fleenco01,Coby Fleener,Coby,Fleener,TE,TE,78,247,Stanford,1988-09-20,2012,Standard,2,34,IND,24.9664613278576
2021,SEA,00-0035672,50727,BartCo00,cody-barton-bartoco01,Cody Barton,Cody,Barton,LB,LB,74,237,Utah,1996-11-13,2019,Standard,3,88,SEA,24.829568788501
2020,SEA,00-0035672,50727,BartCo00,cody-barton-bartoco01,Cody Barton,Cody,Barton,LB,LB,74,237,Utah,1996-11-13,2019,Standard,3,88,SEA,23.8329911019849
2019,SEA,00-0035672,50727,BartCo00,cody-barton-bartoco01,Cody Barton,Cody,Barton,LB,ED,74,237,Utah,1996-11-13,2019,Standard,3,88,SEA,22.8172484599589
2018,CIN,00-0032795,10833,CoreCo00,cody-core-coreco01,Cody Core,Cody,Core,WR,WR,75,210,Mississippi,1994-04-17,2016,Standard,6,199,CIN,24.3969883641342
2017,CIN,00-0032795,10833,CoreCo00,cody-core-coreco01,Cody Core,Cody,Core,WR,WR,75,214,Mississippi,1994-04-17,2016,Standard,6,199,CIN,23.4004106776181
2016,CIN,00-0032795,10833,CoreCo00,cody-core-coreco01,Cody Core,Cody,Core,WR,WR,75,210,Mississippi,1994-04-17,2016,Standard,6,199,CIN,22.403832991102
2021,NE,00-0029764,8458,DaviCo02,cody-davis-davisco03,Cody Davis,Cody,Davis,DB,S,74,203,Texas Tech,1989-06-06,2013,Undrafted,NA,NA,LA,32.2683093771389
2020,NE,00-0029764,8458,DaviCo02,cody-davis-davisco03,Cody Davis,Cody,Davis,SS,S,74,203,Texas Tech,1989-06-06,2013,Undrafted,NA,NA,LA,31.2717316906229
2019,JAX,00-0029764,8458,DaviCo02,cody-davis-davisco03,Cody Davis,Cody,Davis,DB,S,74,203,Texas Tech,1989-06-06,2013,Undrafted,NA,NA,LA,30.2559890485969
2018,JAX,00-0029764,8458,DaviCo02,cody-davis-davisco03,Cody Davis,Cody,Davis,DB,S,73,203,Texas Tech,1989-06-06,2013,Undrafted,NA,NA,LA,29.2594113620808
2017,LA,00-0029764,8458,DaviCo02,cody-davis-davisco03,Cody Davis,Cody,Davis,FS,S,73,203,Texas Tech,1989-06-06,2013,Undrafted,NA,NA,LA,28.2628336755647
2016,LA,00-0029764,8458,DaviCo02,cody-davis-davisco03,Cody Davis,Cody,Davis,FS,S,73,206,Texas Tech,1989-06-06,2013,Undrafted,NA,NA,LA,27.2662559890486
2015,LA,00-0029764,8458,DaviCo02,cody-davis-davisco03,Cody Davis,Cody,Davis,DB,S,73,206,Texas Tech,1989-06-06,2013,Undrafted,NA,NA,LA,26.2696783025325
2014,LA,00-0029764,8458,DaviCo02,cody-davis-davisco03,Cody Davis,Cody,Davis,DB,S,73,206,Texas Tech,1989-06-06,2013,Undrafted,NA,NA,LA,25.2539356605065
2021,BUF,00-0035238,39805,FordCo00,cody-ford-fordco02,Cody Ford,Cody,Ford,OL,G,75,329,Oklahoma,1996-12-28,2019,Standard,2,38,BUF,24.7063655030801
2020,BUF,00-0035238,39805,FordCo00,cody-ford-fordco02,Cody Ford,Cody,Ford,T,G,75,329,Oklahoma,1996-12-28,2019,Standard,2,38,BUF,23.709787816564
2019,BUF,00-0035238,39805,FordCo00,cody-ford-fordco02,Cody Ford,Cody,Ford,OT,T,75,329,Oklahoma,1996-12-28,2019,Standard,2,38,BUF,22.694045174538
2020,TEN,00-0033386,12052,HollCo00,cody-hollister-hollico02,Cody Hollister,Cody,Hollister,WR,WR,76,209,Arkansas,1993-11-18,2017,Undrafted,NA,NA,NE,26.8199863107461
2018,JAX,00-0033104,10727,KessCo00,cody-kessler-kesslco01,Cody Kessler,Cody,Kessler,QB,QB,73,215,Southern California,1993-05-11,2016,Standard,3,93,CLE,25.3305954825462
2017,CLE,00-0033104,10727,KessCo00,cody-kessler-kesslco01,Cody Kessler,Cody,Kessler,QB,QB,73,215,Southern California,1993-05-11,2016,Standard,3,93,CLE,24.3340177960301
2016,CLE,00-0033104,10727,KessCo00,cody-kessler-kesslco01,Cody Kessler,Cody,Kessler,QB,QB,73,215,Southern California,1993-05-11,2016,Standard,3,93,CLE,23.337440109514
2019,NYG,00-0031344,8691,LatiCo00,cody-latimer-latimco01,Cody Latimer,Cody,Latimer,WR,WR,75,222,Indiana,1992-10-10,2014,Standard,2,56,DEN,26.9103353867214
2018,NYG,00-0031344,8691,LatiCo00,cody-latimer-latimco01,Cody Latimer,Cody,Latimer,WR,WR,74,217,Indiana,1992-10-10,2014,Standard,2,56,DEN,25.9137577002053
2017,DEN,00-0031344,8691,LatiCo00,cody-latimer-latimco01,Cody Latimer,Cody,Latimer,WR,WR,74,215,Indiana,1992-10-10,2014,Standard,2,56,DEN,24.9171800136893
2016,DEN,00-0031344,8691,LatiCo00,cody-latimer-latimco01,Cody Latimer,Cody,Latimer,WR,WR,74,215,Indiana,1992-10-10,2014,Standard,2,56,DEN,23.9206023271732
2015,DEN,00-0031344,8691,LatiCo00,cody-latimer-latimco01,Cody Latimer,Cody,Latimer,WR,WR,74,215,Indiana,1992-10-10,2014,Standard,2,56,DEN,22.9240246406571
2014,DEN,00-0031344,8691,LatiCo00,cody-latimer-latimco01,Cody Latimer,Cody,Latimer,WR,WR,74,215,Indiana,1992-10-10,2014,Standard,2,56,DEN,21.9082819986311
2018,CHI,00-0030850,9030,ParkCo03,cody-parkey-parkeco02,Cody Parkey,Cody,Parkey,K,K,72,190,Auburn,1992-02-19,2014,Undrafted,NA,NA,IND,26.5544147843943
2015,PHI,00-0030850,9030,ParkCo03,cody-parkey-parkeco02,Cody Parkey,Cody,Parkey,K,K,72,193,Auburn,1992-02-19,2014,Undrafted,NA,NA,IND,23.564681724846
2014,PHI,00-0030850,9030,ParkCo03,cody-parkey-parkeco02,Cody Parkey,Cody,Parkey,K,K,72,193,Auburn,1992-02-19,2014,Undrafted,NA,NA,IND,22.54893908282
2016,TEN,00-0032041,10108,RiggCo00,cody-riggs-riggsco01,Cody Riggs,Cody,Riggs,CB,CB,69,187,Notre Dame,1991-12-28,2015,Undrafted,NA,NA,TEN,24.7063655030801
2015,TEN,00-0032041,10108,RiggCo00,cody-riggs-riggsco01,Cody Riggs,Cody,Riggs,CB,CB,69,187,Notre Dame,1991-12-28,2015,Undrafted,NA,NA,TEN,23.709787816564
2016,PIT,00-0026247,4421,WallCo20,cody-wallace-wallaco02,Cody Wallace,Cody,Wallace,C,C,76,296,Texas A&M,1984-11-26,2008,Standard,4,107,SF,31.791923340178
2015,PIT,00-0026247,4421,WallCo20,cody-wallace-wallaco02,Cody Wallace,Cody,Wallace,C,C,76,296,Texas A&M,1984-11-26,2008,Standard,4,107,SF,30.7953456536619
2014,PIT,00-0026247,4421,WallCo20,cody-wallace-wallaco02,Cody Wallace,Cody,Wallace,G,C,76,300,Texas A&M,1984-11-26,2008,Standard,4,107,SF,29.7796030116359
2013,HOU,00-0029522,7736,WhitCo02,cody-white-whiteco03,Cody White,Cody,White,G,G,75,303,Illinois State,1988-07-01,2012,Undrafted,NA,NA,HOU,25.1882272416153
2021,CHI,00-0032768,10690,WhitCo03,cody-whitehair-whiteco04,Cody Whitehair,Cody,Whitehair,OL,G,75,316,Kansas State,1992-07-11,2016,Standard,2,56,CHI,29.1718001368925
2020,CHI,00-0032768,10690,WhitCo03,cody-whitehair-whiteco04,Cody Whitehair,Cody,Whitehair,C,C,75,309,Kansas State,1992-07-11,2016,Standard,2,56,CHI,28.1752224503765
2019,CHI,00-0032768,10690,WhitCo03,cody-whitehair-whiteco04,Cody Whitehair,Cody,Whitehair,OG,G,75,310,Kansas State,1992-07-11,2016,Standard,2,56,CHI,27.1594798083504
2018,CHI,00-0032768,10690,WhitCo03,cody-whitehair-whiteco04,Cody Whitehair,Cody,Whitehair,C,C,76,310,Kansas State,1992-07-11,2016,Standard,2,56,CHI,26.1629021218344
2017,CHI,00-0032768,10690,WhitCo03,cody-whitehair-whiteco04,Cody Whitehair,Cody,Whitehair,C,C,76,310,Kansas State,1992-07-11,2016,Standard,2,56,CHI,25.1663244353183
2016,CHI,00-0032768,10690,WhitCo03,cody-whitehair-whiteco04,Cody Whitehair,Cody,Whitehair,C,C,76,310,Kansas State,1992-07-11,2016,Standard,2,56,CHI,24.1697467488022
2016,LA,00-0032247,9648,WichCo00,cody-wichmann-wichmco01,Cody Wichmann,Cody,Wichmann,OG,G,77,319,Fresno State,1992-03-02,2015,Standard,6,215,LA,24.5284052019165
2015,LA,00-0032247,9648,WichCo00,cody-wichmann-wichmco01,Cody Wichmann,Cody,Wichmann,OG,G,77,319,Fresno State,1992-03-02,2015,Standard,6,215,LA,23.5318275154004
2021,SEA,00-0036244,52266,ParkCo02,colby-parkinson-parkico01,Colby Parkinson,Colby,Parkinson,TE,TE,79,251,Stanford,1999-01-08,2020,Standard,4,133,SEA,22.6776180698152
2019,DEN,00-0034064,38062,WadmCo00,colby-wadman-watmaco02,Colby Wadman,Colby,Wadman,P,P,73,213,California-Davis,1995-04-19,2017,Undrafted,NA,NA,LV,24.3887748117728
2021,BUF,00-0029000,7330,BeasCo00,cole-beasley-beaslco01,Cole Beasley,Cole,Beasley,WR,WR,68,174,Southern Methodist,1989-04-26,2012,Undrafted,NA,NA,DAL,32.3805612594114
2020,BUF,00-0029000,7330,BeasCo00,cole-beasley-beaslco01,Cole Beasley,Cole,Beasley,WR,WR,68,174,Southern Methodist,1989-04-26,2012,Undrafted,NA,NA,DAL,31.3839835728953
2019,BUF,00-0029000,7330,BeasCo00,cole-beasley-beaslco01,Cole Beasley,Cole,Beasley,WR,WR,68,174,Southern Methodist,1989-04-26,2012,Undrafted,NA,NA,DAL,30.3682409308693
2018,DAL,00-0029000,7330,BeasCo00,cole-beasley-beaslco01,Cole Beasley,Cole,Beasley,WR,WR,68,180,Southern Methodist,1989-04-26,2012,Undrafted,NA,NA,DAL,29.3716632443532
2017,DAL,00-0029000,7330,BeasCo00,cole-beasley-beaslco01,Cole Beasley,Cole,Beasley,WR,WR,68,180,Southern Methodist,1989-04-26,2012,Undrafted,NA,NA,DAL,28.3750855578371
2016,DAL,00-0029000,7330,BeasCo00,cole-beasley-beaslco01,Cole Beasley,Cole,Beasley,WR,WR,68,180,Southern Methodist,1989-04-26,2012,Undrafted,NA,NA,DAL,27.378507871321
2015,DAL,00-0029000,7330,BeasCo00,cole-beasley-beaslco01,Cole Beasley,Cole,Beasley,WR,WR,68,180,Southern Methodist,1989-04-26,2012,Undrafted,NA,NA,DAL,26.3819301848049
2014,DAL,00-0029000,7330,BeasCo00,cole-beasley-beaslco01,Cole Beasley,Cole,Beasley,WR,WR,68,180,Southern Methodist,1989-04-26,2012,Undrafted,NA,NA,DAL,25.3661875427789
2013,DAL,00-0029000,7330,BeasCo00,cole-beasley-beaslco01,Cole Beasley,Cole,Beasley,WR,WR,68,180,Southern Methodist,1989-04-26,2012,Undrafted,NA,NA,DAL,24.3696098562628
2017,NE,00-0033383,46317,CrosCo00,cole-croston-crostco01,Cole Croston,Cole,Croston,OT,G,77,315,Iowa,1993-12-25,2017,Undrafted,NA,NA,NE,23.709787816564
2021,WAS,00-0035286,49753,HolcCo00,cole-holcomb-holcoco01,Cole Holcomb,Cole,Holcomb,LB,LB,73,240,North Carolina,1996-07-30,2019,Standard,5,173,WAS,25.119780971937
2020,WAS,00-0035286,49753,HolcCo00,cole-holcomb-holcoco01,Cole Holcomb,Cole,Holcomb,LB,LB,73,240,North Carolina,1996-07-30,2019,Standard,5,173,WAS,24.1232032854209
2019,WAS,00-0035286,49753,HolcCo00,cole-holcomb-holcoco01,Cole Holcomb,Cole,Holcomb,LB,LB,73,240,North Carolina,1996-07-30,2019,Standard,5,173,WAS,23.1074606433949
2021,CHI,00-0036290,60995,KmetCo00,cole-kmet-kmetco01,Cole Kmet,Cole,Kmet,TE,TE,78,260,Notre Dame,1999-03-10,2020,Standard,2,43,CHI,22.5106091718001
2020,CHI,00-0036290,60995,KmetCo00,cole-kmet-kmetco01,Cole Kmet,Cole,Kmet,TE,TE,78,258,Notre Dame,1999-03-10,2020,Standard,2,43,CHI,21.5140314852841
2017,CAR,00-0033410,50361,LukeCo00,cole-luke-lukeco01,Cole Luke,Cole,Luke,CB,CB,71,200,Notre Dame,1995-06-30,2017,Undrafted,NA,NA,CAR,22.1984941820671
2019,GB,00-0034269,46953,MadiCo01,cole-madison-madisco02,Cole Madison,Cole,Madison,OG,G,77,308,Washington State,1994-12-20,2018,Standard,5,138,GB,24.7173169062286
2020,LAC,00-0034917,22508,MazzCo01,cole-mazza-mazzaco01,Cole Mazza,Cole,Mazza,LS,LS,73,247,Alabama,1995-02-14,2017,Undrafted,NA,NA,LAC,25.5797399041752
2019,LAC,00-0034917,22508,MazzCo01,cole-mazza-mazzaco01,Cole Mazza,Cole,Mazza,LS,LS,74,235,Alabama,1995-02-14,2017,Undrafted,NA,NA,LAC,24.5639972621492
2018,LAC,00-0032787,10804,ToneCo00,cole-toner-tonerco01,Cole Toner,Cole,Toner,OT,C,77,300,Harvard,1994-03-13,2016,Standard,5,170,ARI,24.4928131416838
2016,ARI,00-0032787,10804,ToneCo00,cole-toner-tonerco01,Cole Toner,Cole,Toner,OG,G,77,300,Harvard,1994-03-13,2016,Standard,5,170,ARI,22.4996577686516
2018,SF,00-0032562,11139,WickCo00,cole-wick-wickco01,Cole Wick,Cole,Wick,TE,TE,78,257,Incarnate Word,1993-11-30,2016,Undrafted,NA,NA,DET,24.7748117727584
2016,DET,00-0032562,11139,WickCo00,cole-wick-wickco01,Cole Wick,Cole,Wick,TE,TE,78,257,Incarnate Word,1993-11-30,2016,Undrafted,NA,NA,DET,22.7816563997262
2020,LA,00-0034114,39316,ShelCo00,coleman-shelton-sheltco01,Coleman Shelton,Coleman,Shelton,G,G,77,285,Washington,1995-07-28,2018,Undrafted,NA,NA,SF,25.1307323750856
2013,BUF,00-0027101,5063,BrowCo23,colin-brown-brownco06,Colin Brown,Colin,Brown,G,G,79,326,Missouri,1985-08-29,2009,Standard,5,139,KC,28.0273785078713
2015,CAR,00-0021684,1589,ColeCo20,colin-cole-coleco01,Colin Cole,Colin,Cole,DT,DI,74,325,Iowa,1980-06-24,2003,Undrafted,NA,NA,MIN,35.2197125256674
2014,CAR,00-0021684,1589,ColeCo20,colin-cole-coleco01,Colin Cole,Colin,Cole,DT,DI,74,330,Iowa,1980-06-24,2003,Undrafted,NA,NA,MIN,34.2039698836413
2013,CAR,00-0021684,1589,ColeCo20,colin-cole-coleco01,Colin Cole,Colin,Cole,DT,DI,74,335,Iowa,1980-06-24,2003,Undrafted,NA,NA,MIN,33.2073921971253
2019,SF,00-0033531,11968,HolbCo00,colin-holba-holbaco01,Colin Holba,Colin,Holba,LS,LS,76,255,Louisville,1994-07-08,2017,Standard,6,213,PIT,25.1690622861054
2019,CAR,00-0028128,6342,JoneCo01,colin-jones-jonesco03,Colin Jones,Colin,Jones,SS,S,72,205,Texas Christian,1987-10-27,2011,Standard,6,190,SF,31.8658453114305
2018,CAR,00-0028128,6342,JoneCo01,colin-jones-jonesco03,Colin Jones,Colin,Jones,SS,S,72,205,Texas Christian,1987-10-27,2011,Standard,6,190,SF,30.8692676249144
2017,CAR,00-0028128,6342,JoneCo01,colin-jones-jonesco03,Colin Jones,Colin,Jones,FS,S,72,205,Texas Christian,1987-10-27,2011,Standard,6,190,SF,29.8726899383984
2016,CAR,00-0028128,6342,JoneCo01,colin-jones-jonesco03,Colin Jones,Colin,Jones,FS,S,72,205,Texas Christian,1987-10-27,2011,Standard,6,190,SF,28.8761122518823
2015,CAR,00-0028128,6342,JoneCo01,colin-jones-jonesco03,Colin Jones,Colin,Jones,DB,S,72,205,Texas Christian,1987-10-27,2011,Standard,6,190,SF,27.8795345653662
2014,CAR,00-0028128,6342,JoneCo01,colin-jones-jonesco03,Colin Jones,Colin,Jones,DB,CB,72,205,Texas Christian,1987-10-27,2011,Standard,6,190,SF,26.8637919233402
2013,CAR,00-0028128,6342,JoneCo01,colin-jones-jonesco03,Colin Jones,Colin,Jones,DB,S,72,210,Texas Christian,1987-10-27,2011,Standard,6,190,SF,25.8672142368241
2016,SF,00-0027974,6188,KaepCo00,colin-kaepernick-kaepeco01,Colin Kaepernick,Colin,Kaepernick,QB,QB,76,230,Nevada,1987-11-03,2011,Standard,2,36,SF,28.8569472963723
